data,Palermo,Messina,Catania,Enna,Trapani,Caltanissetta,Siracusa,Ragusa,Agrigento
2016-07-01,1.8357238,11.043107,0.0744406,0.24081527,0.5363847,0.0,1.6302671,0.0,0.13137177
2016-08-01,9.972708,30.110273,22.540396,23.611418,6.8981614,28.354118,26.021297,23.242882,9.179621
2016-09-01,49.63551,114.27002,90.04342,78.40301,25.516462,41.8385,124.317535,58.313198,34.544823
2016-10-01,64.79434,71.0699,41.46582,39.22939,54.527058,40.039936,54.086872,53.860657,48.91804
2016-11-01,98.437904,178.62515,87.24652,59.035385,84.77416,108.97222,111.2742,96.97207,160.38326
2016-12-01,30.85458,120.865036,113.243004,40.01409,21.431774,42.99605,109.70939,35.521236,33.239246
2017-01-01,163.90318,152.08035,141.31406,113.45768,209.04861,145.42761,204.63354,206.6273,214.288
2017-02-01,75.36952,76.32788,59.414635,61.708855,71.10833,81.1953,65.44938,61.37661,87.925644
2017-03-01,30.7588,60.136166,20.001722,30.091427,1.7857085,13.640497,12.7571125,8.567946,9.946753
2017-04-01,61.96231,39.039093,38.560314,36.947712,44.243877,40.102226,46.34953,43.956398,47.727146
2017-05-01,0.2598402,8.892007,4.3440347,2.3153389,0.0,0.23405707,14.33139,3.8275168,0.03314663
2017-06-01,6.782972,5.4921,1.8702846,2.5221558,2.0945206,7.600373,3.7737374,2.8137205,8.242905
2017-07-01,6.3878117,12.080881,6.084431,4.8657017,0.49439555,2.8648999,25.0336,10.683255,5.465036
2017-08-01,0.010272246,0.21141921,1.5164845,0.09725798,0.026228042,0.0,3.5818598,0.22385384,0.029600697
2017-09-01,61.964596,72.54546,59.926117,50.761177,46.069492,40.070557,81.020935,53.18857,48.712624
2017-10-01,25.936924,58.93629,48.78342,25.745516,31.956137,18.84433,105.16018,81.66456,17.67605
2017-11-01,86.644485,93.888016,67.12784,72.35904,99.65138,89.98175,85.95044,112.36091,84.55869
2017-12-01,56.806866,73.25502,25.818218,30.25609,53.117893,33.516315,30.59167,29.820343,46.55583
2018-01-01,50.339024,56.59875,29.161844,32.47385,27.719648,36.339737,37.437553,34.52341,53.020508
2018-02-01,192.35985,199.83553,98.17775,106.62014,244.45764,123.15995,114.83186,105.67662,164.81676
2018-03-01,88.526024,95.90814,55.748802,62.35593,93.08941,48.955475,44.97249,40.631554,77.5173
2018-04-01,28.778944,18.563883,19.65713,39.997448,27.91207,23.23653,7.257252,5.857515,20.954058
2018-05-01,53.161526,27.414326,21.51116,29.681248,32.70035,27.034319,23.94752,13.9905815,37.728085
2018-06-01,60.131145,84.19424,60.76182,77.47684,30.886599,67.93081,49.728138,60.668156,50.246204
2018-07-01,0.80383843,3.1074872,1.5658635,1.5038189,0.09892554,0.13027662,5.0637894,0.0,0.2938067
2018-08-01,104.089714,115.43197,98.74247,124.05662,47.82522,60.52952,101.682755,37.466274,49.868732
2018-09-01,53.960125,43.671585,43.945107,53.64519,55.522346,54.031708,48.18333,15.909301,59.006966
2018-10-01,123.540016,209.75487,240.73866,201.22408,107.30375,174.71921,292.17303,221.96278,139.47058
2018-11-01,180.82,157.6466,79.61062,74.157776,197.89053,118.428085,73.5905,54.23192,197.03577
2018-12-01,59.28388,71.76721,24.693485,29.08136,29.746754,36.871983,37.50087,29.9396,35.383896
2019-01-01,116.119484,115.15685,48.71676,67.18006,108.809944,70.22273,46.772667,59.27473,94.67926
2019-02-01,42.648865,101.236984,66.105415,33.935047,20.12444,19.55053,97.3028,28.085886,12.584528
2019-03-01,59.480507,54.85426,19.508541,27.456182,31.291868,45.823727,18.277979,21.740896,53.90392
2019-04-01,46.210007,74.59928,56.821175,48.32766,37.6872,44.898636,57.51404,26.355785,41.720455
2019-05-01,52.707806,69.63283,52.79492,38.789124,65.366455,30.705181,46.23141,34.378082,37.358776
2019-06-01,1.0386827,5.7745514,9.200107,9.76904,0.73260695,5.161278,5.9075646,1.1921362,2.663739
2019-07-01,5.4137197,32.002373,20.096533,7.1352196,4.4551477,0.7667495,20.425146,1.8362014,1.6239775
2019-08-01,22.034433,27.219584,19.28826,36.078087,8.748143,6.011712,32.628258,10.098284,2.9556108
2019-09-01,62.043026,54.913662,71.419044,74.74051,34.660652,34.89404,40.23341,36.567383,54.957172
2019-10-01,67.420845,84.46309,129.83952,80.73919,87.311134,73.57974,245.44397,129.24489,89.25059
2019-11-01,178.78261,199.96834,192.22606,211.58714,153.17462,248.45491,171.13022,221.15282,237.09727
2019-12-01,94.95413,95.52446,45.782276,44.22296,62.382088,73.210594,86.04097,56.593197,96.63157
2020-01-01,1.8733615,26.796549,15.508046,8.274214,0.5170934,3.5234787,10.942145,4.4320555,1.2718059
2020-02-01,5.6420016,17.144281,7.069537,6.690651,1.7389127,2.569398,3.4758873,2.9466832,2.3099754
2020-03-01,126.56766,158.56721,123.52852,94.49255,113.79801,116.061134,159.722,109.23847,123.85042
2020-04-01,20.819527,21.270674,18.956976,15.726538,22.981962,11.919735,25.165022,13.892192,17.55017
2020-05-01,8.308804,19.769953,5.3540516,6.4121737,8.323726,9.008487,15.428311,16.127396,6.993966
2020-06-01,18.520445,28.46621,12.101684,13.516151,20.584072,5.9648323,7.445356,1.7060732,7.6783667
2020-07-01,11.890946,57.28593,41.20735,29.960125,0.475112,11.154908,33.85694,20.34216,2.2251086
2020-08-01,6.7654033,23.794302,6.3700914,11.959379,1.2464886,0.6129081,2.162872,0.0,1.2615852
2020-09-01,67.546684,59.815815,63.31959,54.358646,57.259647,43.01443,75.73854,41.037037,61.310772
2020-10-01,36.227272,53.16835,38.666275,37.433857,33.437523,26.611017,29.302887,27.104029,29.998083
2020-11-01,73.10234,116.707184,132.31792,70.2448,39.37377,68.80724,99.542076,52.78803,51.728603
2020-12-01,151.63034,147.81041,92.77851,96.10119,163.00854,106.68468,74.22297,77.84118,149.36952
2021-01-01,91.33122,62.694103,34.533627,42.236588,75.38621,53.815247,38.2168,44.178947,65.193375
2021-02-01,62.191322,42.9526,20.33448,28.220135,39.73766,40.0001,18.724443,20.208656,44.470654
2021-03-01,86.46796,115.2176,62.958233,65.441,88.67048,53.774902,40.09498,32.30566,60.125004
2021-04-01,43.716324,64.04823,24.32716,25.524035,33.49981,25.524548,10.524253,7.067037,29.46144
2021-05-01,6.944768,10.071235,2.0533206,3.2744732,4.1017694,2.7274275,0.4495322,0.0,2.56321
2021-06-01,6.31951,18.256416,14.627837,11.597582,7.150881,10.032651,17.049477,7.355101,8.527522
2021-07-01,22.400898,35.2406,3.3380263,1.6322381,11.002559,0.46586612,2.55462,0.14248066,7.881886
2021-08-01,0.16677739,8.094507,1.7394097,1.1770328,0.0,0.005391393,2.2587416,0.6576315,0.023262197
2021-09-01,45.411427,54.52989,46.386497,45.446815,48.109802,34.60295,53.37828,31.771566,35.735985
2021-10-01,151.90636,276.57104,272.21408,185.19676,148.08679,143.51648,278.74704,168.46213,122.75636
2021-11-01,254.60515,169.19798,137.51791,170.30043,262.9014,218.9456,165.27939,126.943565,302.28586
2021-12-01,146.94397,108.40824,46.036953,59.40437,120.19009,69.374115,40.985474,52.183685,103.67969
2022-01-01,69.77741,96.22222,16.070736,31.07812,23.821135,25.34767,20.896288,12.594692,23.277735
2022-02-01,35.54197,75.6435,11.559314,14.261121,16.385311,12.188693,4.9289885,2.7178602,19.451601
2022-03-01,42.75804,59.520863,37.785797,28.214275,36.8248,33.528687,37.379025,35.189774,38.901443
2022-04-01,27.975092,26.071035,9.804076,8.7815485,17.706207,7.77966,11.351681,4.700926,11.039581
2022-05-01,62.061638,53.032185,47.39828,46.555626,52.874725,53.83198,51.623753,53.8616,64.83003
2022-06-01,3.964443,15.080395,4.2709227,5.778781,0.19295053,8.181242,3.0297709,11.442293,3.1987827
2022-07-01,0.03714173,0.058787618,0.45485255,0.11604293,0.0,0.0,0.0,0.0,0.3316769
2022-08-01,36.331738,71.67508,58.485157,68.605934,25.168303,35.504482,82.74344,47.253586,25.338732
2022-09-01,62.99096,30.249205,45.899113,42.75847,118.93081,44.793503,42.196564,43.849895,61.2684
2022-10-01,55.708725,40.020615,33.96214,38.515133,85.741875,40.77011,32.34437,28.91457,65.31023
2022-11-01,119.68173,138.74501,108.74943,81.39032,103.896484,104.325615,131.61798,128.84296,120.88329
2022-12-01,30.409855,53.03223,20.218048,21.090748,24.656704,27.23525,17.913063,30.890337,34.52566
2023-01-01,76.304535,89.01937,42.291016,46.26433,87.54954,48.251785,40.033916,34.862606,78.550316
2023-02-01,54.791866,53.181385,147.19461,78.8667,42.237892,58.361767,309.36,217.22798,58.34029
2023-03-01,51.368305,41.899952,29.105387,38.961285,49.019382,40.51083,17.781998,18.941383,52.78511
2023-04-01,63.08655,126.31555,25.350887,25.760017,34.934063,25.29875,21.659521,21.640585,27.34962
2023-05-01,115.0513,201.574,133.62599,147.06874,87.71414,98.70475,76.64973,73.099754,81.38068
2023-06-01,48.630173,91.787865,39.7075,43.74475,27.578705,23.849257,44.948643,15.539975,27.509361
2023-07-01,0.0,0.9374778,0.017372103,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,18.11599,16.478838,9.8135605,16.641865,10.292342,18.636099,8.41677,8.732651,20.096767
2023-09-01,38.781006,62.09426,26.268211,24.9877,25.437742,11.927941,37.482193,16.181835,18.048891
2023-10-01,4.393582,8.351311,6.4823413,6.493523,6.733402,2.594923,5.930717,9.181173,7.626141
2023-11-01,54.702633,74.89311,50.777634,55.995846,57.209785,53.90705,55.672283,61.118378,62.05161
2023-12-01,33.306076,37.18076,16.426535,15.632839,21.1255,16.483685,30.91804,20.89876,18.24154
2024-01-01,75.40321,82.06087,63.792145,50.677254,82.848175,72.841255,71.01067,90.64013,98.770546
2024-02-01,75.32439,92.8717,57.863884,53.880474,66.96554,55.98042,52.67142,37.534653,67.75077
2024-03-01,36.21628,48.27561,14.22497,12.284039,32.72376,16.640177,13.911114,18.562529,26.119423
2024-04-01,24.17356,34.35301,15.003026,23.382538,12.46774,23.232525,9.813252,10.054058,22.28475
2024-05-01,37.853527,42.087337,21.443434,17.525314,22.172646,25.178322,27.244083,19.506546,34.211365
2024-06-01,3.7762303,7.3503766,1.551792,7.044068,2.4428775,4.5140886,0.39286855,0.12508683,2.8246956
2024-07-01,0.40990806,9.0288,0.7101902,0.007265152,0.01183005,0.0,0.4691019,0.20954648,0.008170588
2024-08-01,26.962006,38.78923,15.549201,19.059847,9.599927,16.685804,21.39834,18.165327,15.78398
2024-09-01,43.792866,70.12817,32.973263,40.95011,48.982292,45.79449,28.14001,33.777077,49.397896
2024-10-01,34.724957,77.25466,44.101097,50.283573,38.078022,59.5565,41.688797,40.26087,41.764866
2024-11-01,43.215866,132.9985,90.40242,35.398365,62.59297,39.91178,62.53363,35.16743,50.428493
2024-12-01,122.604164,160.15213,39.227085,56.149387,99.635574,60.033165,27.409344,25.663843,75.232414
